# Time-averaged data for fix msd_out
# TimeStep c_msd_poly[1] c_msd_poly[2] c_msd_poly[3] c_msd_poly[4]
5591000 29.0237 30.1668 53.4836 112.674
5592000 28.6471 30.5657 53.0043 112.217
5593000 27.6608 30.3173 53.1584 111.137
5594000 28.7848 29.8649 53.0218 111.672
5595000 28.8456 29.6277 53.7124 112.186
5596000 29.5798 29.4801 53.4028 112.463
5597000 30.04 28.9072 53.23 112.177
5598000 30.3975 27.964 53.1868 111.548
5599000 30.7611 26.0866 53.1031 109.951
5600000 31.246 25.9216 52.2373 109.405
5601000 31.2735 26.8986 51.1108 109.283
5602000 32.0783 27.3134 50.7191 110.111
5603000 32.9431 26.999 51.023 110.965
5604000 33.3005 26.471 52.5092 112.281
5605000 33.2739 26.193 52.482 111.949
5606000 32.7176 26.3239 50.2669 109.308
5607000 32.6204 26.3729 49.5989 108.592
5608000 32.3383 26.4072 49.1544 107.9
5609000 32.1876 27.1943 49.8088 109.191
5610000 33.1014 28.0066 50.9407 112.049
5611000 32.6721 28.7436 50.5191 111.935
5612000 31.8667 28.923 51.7574 112.547
5613000 29.9496 29.8101 51.2013 110.961
5614000 29.6722 29.5581 49.595 108.825
5615000 29.84 29.3893 48.1077 107.337
5616000 29.466 29.3175 47.8878 106.671
5617000 29.7135 30.1832 47.0289 106.926
5618000 30.5266 30.4415 48.2259 109.194
5619000 30.6019 31.1953 51.0873 112.884
5620000 31.5133 32.6678 51.3666 115.548
5621000 33.461 33.0047 52.0404 118.506
5622000 34.0079 32.3565 51.841 118.205
5623000 32.4062 31.9341 53.0208 117.361
5624000 33.4478 32.1044 52.5353 118.087
5625000 32.2367 32.7276 51.3227 116.287
5626000 31.7525 32.1482 51.9867 115.887
5627000 32.3858 31.9687 51.1028 115.457
5628000 32.9763 30.3579 50.6461 113.98
5629000 34.7338 30.9735 51.0679 116.775
5630000 35.1964 31.942 52.5308 119.669
5631000 35.9111 32.6217 53.826 122.359
5632000 36.1612 32.8732 53.8155 122.85
5633000 34.4115 33.4004 54.878 122.69
5634000 34.3289 33.1747 56.303 123.807
5635000 36.9629 32.7844 54.9246 124.672
5636000 36.9533 32.4385 56.138 125.53
5637000 35.5613 31.3609 54.3881 121.31
5638000 35.2716 31.9226 54.7097 121.904
5639000 35.953 32.4177 56.2876 124.658
5640000 37.4792 32.9406 55.5381 125.958
5641000 37.3054 32.3547 55.6319 125.292
5642000 38.1025 32.4992 56.8548 127.456
5643000 39.5452 33.4808 57.0532 130.079
5644000 38.8532 34.1752 57.3731 130.401
5645000 38.4799 34.3735 58.6716 131.525
5646000 38.8909 33.68 59.8547 132.426
5647000 39.2072 33.5318 62.5474 135.286
5648000 39.8982 33.1039 62.8497 135.852
5649000 39.3513 34.8102 63.1754 137.337
5650000 39.37 35.6193 62.4252 137.414
5651000 38.9934 34.18 60.9943 134.168
5652000 39.5861 33.0945 60.8133 133.494
5653000 40.1103 31.6441 61.7901 133.544
5654000 39.4433 30.3839 62.0947 131.922
5655000 39.1067 29.6823 62.4264 131.215
5656000 37.2804 30.184 62.2014 129.666
5657000 35.9618 29.7943 62.0449 127.801
5658000 37.193 29.4572 62.2068 128.857
5659000 38.2788 30.5072 61.3591 130.145
5660000 39.9447 32.1194 62.7366 134.801
5661000 38.5956 31.9124 61.6729 132.181
5662000 39.121 31.3145 61.6848 132.12
5663000 39.7104 31.4963 61.3765 132.583
5664000 41.3654 31.6803 62.4765 135.522
5665000 41.8625 32.3084 65.164 139.335
5666000 40.4427 31.3771 65.5336 137.353
5667000 39.4747 29.9438 65.2194 134.638
5668000 39.06 27.9618 66.3665 133.388
5669000 40.112 27.463 67.2269 134.802
5670000 40.9515 28.0104 67.577 136.539
5671000 42.2057 27.75 69.4169 139.373
5672000 43.6332 27.8366 68.4493 139.919
5673000 43.2886 27.5477 67.1066 137.943
5674000 44.0365 27.6089 65.3446 136.99
5675000 46.374 26.7993 66.9559 140.129
5676000 46.3001 26.8733 69.2852 142.459
5677000 45.8537 26.8224 71.079 143.755
5678000 46.0797 26.8952 72.5383 145.513
5679000 47.0707 27.7406 75.1578 149.969
5680000 47.7649 27.0593 74.6277 149.452
5681000 47.9434 26.5546 72.5762 147.074
5682000 48.1477 26.2667 71.6663 146.081
5683000 46.8621 26.5744 71.2194 144.656
5684000 47.3219 26.334 72.2534 145.909
5685000 45.5531 25.5352 72.3318 143.42
5686000 44.6142 25.4897 73.3501 143.454
5687000 42.0424 25.8413 73.6381 141.522
5688000 41.4375 25.4391 73.8213 140.698
5689000 41.2884 26.0817 73.8548 141.225
5690000 40.1161 25.5228 73.2622 138.901
5691000 40.1343 25.3362 71.3206 136.791
5692000 39.3208 24.9942 71.506 135.821
5693000 37.5899 25.7532 72.6407 135.984
5694000 37.0337 26.8549 74.69 138.579
5695000 37.5442 27.1675 73.6384 138.35
5696000 38.3467 27.4495 71.668 137.464
5697000 37.939 28.0942 69.876 135.909
5698000 38.0087 28.0509 68.5073 134.567
5699000 38.7973 27.9959 69.2959 136.089
5700000 40.156 27.4488 69.5156 137.12
5701000 41.0211 27.8756 70.0175 138.914
5702000 41.7197 27.6631 70.8199 140.203
5703000 40.9749 28.3784 70.8211 140.174
5704000 40.0176 28.8958 72.1264 141.04
5705000 38.5335 28.4744 72.0726 139.08
5706000 38.4122 28.3862 73.4927 140.291
5707000 38.8462 27.1523 73.768 139.767
5708000 39.189 27.0486 76.0418 142.279
5709000 38.7975 26.507 76.8335 142.138
5710000 37.0121 26.1681 76.5721 139.752
5711000 36.9808 25.307 76.8203 139.108
5712000 37.4549 24.6417 76.5766 138.673
5713000 38.7877 25.5072 78.2743 142.569
5714000 38.5535 26.6368 77.0167 142.207
5715000 39.369 27.3585 77.1449 143.872
5716000 40.2049 27.6786 76.3554 144.239
5717000 40.3427 27.5893 74.2419 142.174
5718000 39.8175 26.9606 75.7407 142.519
5719000 39.5824 27.3832 74.6324 141.598
5720000 40.0498 27.0072 73.8119 140.869
5721000 40.7114 26.9032 74.7345 142.349
5722000 40.4565 26.5124 75.2906 142.259
5723000 40.5274 26.4873 77.9272 144.942
5724000 42.047 26.7317 78.2488 147.027
5725000 43.0266 26.6278 75.6221 145.277
5726000 43.3467 27.1008 74.8276 145.275
5727000 41.8973 27.2873 72.0242 141.209
5728000 39.2985 26.7979 70.4402 136.537
5729000 37.6896 28.1081 70.5287 136.326
5730000 37.7402 29.5947 69.0325 136.367
5731000 37.1308 29.6876 68.387 135.205
5732000 38.0399 29.0328 69.6731 136.746
5733000 38.8692 29.2678 71.0265 139.164
5734000 38.8558 28.3884 72.7607 140.005
5735000 37.1276 27.5969 72.5196 137.244
5736000 36.472 26.5368 71.8419 134.851
5737000 37.3105 25.3373 69.7241 132.372
5738000 35.9379 26.9486 69.4821 132.369
5739000 35.7797 28.3692 69.8864 134.035
5740000 34.9422 28.6512 71.2137 134.807
5741000 35.0125 28.9302 73.9105 137.853
5742000 34.908 28.5979 74.7714 138.277
5743000 36.2046 29.0131 77.5243 142.742
5744000 36.2002 28.7984 78.2043 143.203
5745000 36.1201 28.5214 80.8448 145.486
5746000 35.6334 28.9404 83.5237 148.098
5747000 36.0987 29.6963 83.0293 148.824
5748000 36.6373 28.2317 81.9609 146.83
5749000 35.5333 28.339 81.1338 145.006
5750000 34.7632 28.5843 81.0689 144.416
5751000 34.2371 27.8039 80.4067 142.448
5752000 32.8041 28.9752 78.9497 140.729
5753000 32.4746 28.9786 78.7804 140.234
5754000 32.7405 29.4826 79.0454 141.269
5755000 31.3663 29.7857 82.2867 143.439
5756000 32.7536 30.1053 84.0349 146.894
5757000 33.0983 30.7404 85.661 149.5
5758000 33.6153 29.9054 86.5515 150.072
5759000 35.0353 29.8954 87.9448 152.875
5760000 35.866 29.109 90.3504 155.325
5761000 34.3414 27.8422 90.7466 152.93
5762000 34.2248 26.5041 89.6269 150.356
5763000 32.6531 26.3221 89.0695 148.045
5764000 32.282 27.0764 87.9378 147.296
5765000 31.7543 27.4523 88.5383 147.745
5766000 31.1953 29.0912 91.0996 151.386
5767000 31.3634 30.0189 90.9119 152.294
5768000 30.1659 30.4967 89.3435 150.006
5769000 29.4728 32.524 90.3237 152.32
5770000 29.4293 32.4869 90.4014 152.318
5771000 30.0713 32.4488 90.2705 152.791
5772000 29.1211 31.5919 92.1737 152.887
5773000 30.5056 31.5876 93.1342 155.227
5774000 30.0617 31.1542 93.6156 154.831
5775000 30.8143 31.237 92.5966 154.648
5776000 31.0275 31.3157 92.094 154.437
5777000 31.0145 31.4658 92.2874 154.768
5778000 31.7741 31.2539 92.7392 155.767
5779000 32.3946 32.2799 91.7507 156.425
5780000 32.4229 32.2907 91.7796 156.493
5781000 31.9415 31.7323 90.7141 154.388
5782000 32.2819 32.0671 89.9936 154.343
5783000 31.3881 31.6921 89.4179 152.498
5784000 30.0353 31.7466 90.3548 152.137
5785000 29.7931 32.8812 88.454 151.128
5786000 30.5833 33.7668 88.0823 152.432
5787000 30.5367 34.5055 86.8911 151.933
5788000 29.937 34.6034 85.4651 150.006
5789000 29.4339 38.6611 84.009 152.104
5790000 29.4052 40.2717 86.3664 156.043
5791000 29.5963 41.2328 86.5577 157.387
5792000 30.3449 40.1564 86.0594 156.561
5793000 31.5243 39.6843 84.4666 155.675
5794000 30.7659 39.0442 83.9563 153.766
5795000 29.9711 38.692 84.1217 152.785
5796000 29.6735 40.5869 84.0204 154.281
5797000 29.2451 41.342 84.9534 155.54
5798000 29.0192 42.846 86.3987 158.264
5799000 29.6743 43.8839 85.7051 159.263
5800000 30.2684 43.6576 87.8977 161.824
5801000 31.2805 42.0656 90.864 164.21
5802000 30.9187 41.2469 90.2526 162.418
5803000 31.0651 39.8162 87.7929 158.674
5804000 31.1211 38.395 87.3292 156.845
5805000 31.5054 38.9012 87.9614 158.368
5806000 31.2938 40.1742 87.6138 159.082
5807000 32.7471 39.8874 87.5895 160.224
5808000 34.6024 39.8748 85.9347 160.412
5809000 34.6692 39.8512 86.1656 160.686
5810000 34.8872 38.428 85.9745 159.29
5811000 35.8892 38.0793 86.1976 160.166
5812000 35.6931 40.0523 88.9245 164.67
5813000 34.8868 39.5804 92.0415 166.509
5814000 35.7155 38.7166 91.9817 166.414
5815000 35.2862 37.7864 90.6916 163.764
5816000 35.6068 38.4193 90.7985 164.825
5817000 36.4827 36.9395 91.7642 165.186
5818000 36.8886 35.7027 94.3707 166.962
5819000 35.769 36.5477 93.1521 165.469
5820000 35.8554 35.8449 94.1155 165.816
5821000 35.9001 36.0454 92.2336 164.179
5822000 36.6809 36.7823 92.1806 165.644
5823000 35.7742 37.4741 91.4356 164.684
5824000 35.042 37.539 90.195 162.776
5825000 34.7142 37.4272 88.9682 161.11
5826000 34.9088 37.9921 86.8547 159.756
5827000 35.4024 38.117 85.2593 158.779
5828000 35.5966 40.3455 82.5273 158.469
5829000 34.767 39.8859 79.5346 154.188
5830000 34.616 39.7006 76.9151 151.232
5831000 35.1105 40.1654 76.28 151.556
5832000 34.7247 41.1214 75.7526 151.599
5833000 35.0703 40.2808 75.6369 150.988
5834000 35.6381 39.5999 76.5007 151.739
5835000 34.9194 39.4416 76.2387 150.6
5836000 36.081 39.2463 74.7888 150.116
5837000 36.7785 40.2232 74.7056 151.707
5838000 36.4215 40.8268 74.6881 151.936
5839000 35.9995 39.7137 72.8015 148.515
5840000 35.3237 39.927 71.6979 146.949
5841000 35.4684 39.7506 72.2084 147.427
5842000 34.8027 39.8638 73.887 148.554
5843000 35.2676 39.3358 73.0489 147.652
5844000 35.7426 38.8345 75.187 149.764
5845000 36.4729 39.8044 75.7349 152.012
5846000 36.4193 41.1677 75.589 153.176
5847000 36.2387 41.937 74.6962 152.872
5848000 36.9038 41.9623 72.8408 151.707
5849000 37.714 42.5298 71.689 151.933
5850000 37.2702 42.1971 71.8301 151.297
5851000 37.0324 42.0206 71.9998 151.053
5852000 37.4574 41.7755 73.1351 152.368
5853000 38.8193 41.5407 74.9162 155.276
5854000 39.358 40.4765 72.051 151.886
5855000 39.1894 39.479 72.474 151.142
5856000 39.5535 39.2506 70.5633 149.367
5857000 39.8935 39.9915 68.8683 148.753
5858000 39.5438 40.3059 67.8932 147.743
5859000 39.4309 39.4989 69.2086 148.138
5860000 38.3123 39.8145 69.9116 148.038
5861000 39.2109 40.2375 71.097 150.545
5862000 38.8867 40.1811 73.6657 152.733
5863000 39.0583 40.5159 71.2007 150.775
5864000 39.0824 39.6953 71.3181 150.096
5865000 39.453 41.4549 70.9706 151.879
5866000 39.3121 42.4895 70.0387 151.84
5867000 39.0683 42.4234 69.0349 150.527
5868000 39.7026 43.2785 68.5504 151.531
5869000 39.7318 42.2275 70.5958 152.555
5870000 39.4027 43.0477 72.4392 154.89
5871000 39.1518 43.947 72.7581 155.857
5872000 40.9168 44.5957 72.2592 157.772
5873000 40.7374 43.2672 73.6365 157.641
5874000 40.8183 42.4346 75.6483 158.901
5875000 42.9408 43.9442 76.3516 163.237
5876000 41.7012 44.4489 77.197 163.347
5877000 39.599 44.8266 80.5707 164.996
5878000 39.3178 44.0243 82.9905 166.333
5879000 39.5495 43.6288 83.0361 166.214
5880000 39.8163 44.2399 82.9569 167.013
5881000 39.466 45.2149 83.1792 167.86
5882000 39.3393 45.4061 84.1799 168.925
5883000 38.3945 45.2872 84.7909 168.473
5884000 37.3535 46.4126 85.4201 169.186
5885000 37.244 46.5546 85.8415 169.64
5886000 36.718 44.6011 85.2634 166.583
5887000 37.6368 43.2825 83.997 164.916
5888000 35.4747 43.7397 84.4374 163.652
5889000 36.034 43.0812 84.1787 163.294
5890000 36.1684 43.1693 83.6989 163.037
5891000 36.5224 43.1211 83.8111 163.455
5892000 36.4018 42.145 82.7668 161.314
5893000 36.2973 41.2278 82.2192 159.744
5894000 35.8938 40.6753 82.0038 158.573
5895000 36.287 40.7647 81.0226 158.074
5896000 37.6313 42.9613 80.4032 160.996
5897000 37.5296 44.3868 80.2924 162.209
5898000 37.999 45.2427 82.3782 165.62
5899000 38.0401 44.7463 85.1259 167.912
5900000 38.0955 45.0489 86.5947 169.739
5901000 39.3691 43.9999 89 172.369
5902000 40.5411 43.7809 88.5134 172.835
5903000 39.3739 43.3502 88.8499 171.574
5904000 37.9358 42.8627 88.9108 169.709
5905000 40.2126 42.0991 89.5384 171.85
5906000 41.8829 42.6022 87.5502 172.035
5907000 40.059 42.2524 85.5293 167.841
5908000 39.71 41.9694 82.6397 164.319
5909000 38.8737 41.7606 83.9046 164.539
5910000 40.9425 42.9907 83.5674 167.501
5911000 40.6999 42.8896 83.085 166.674
5912000 40.6001 41.0559 84.566 166.222
5913000 40.8433 40.0551 86.4252 167.324
5914000 40.1778 39.2309 86.8183 166.227
5915000 39.4484 40.4323 86.6162 166.497
5916000 40.101 41.7392 86.794 168.634
5917000 39.9469 42.4563 87.4021 169.805
5918000 40.0248 42.9397 88.0458 171.01
5919000 39.1585 42.8134 87.5573 169.529
5920000 38.6766 43.1089 87.4725 169.258
5921000 36.9187 42.6306 87.4828 167.032
5922000 38.1894 41.031 85.9956 165.216
5923000 37.809 40.1371 83.6059 161.552
5924000 37.2719 40.3143 83.0508 160.637
5925000 37.9575 41.3175 82.0875 161.363
5926000 37.9243 41.5874 83.1239 162.636
5927000 37.4716 41.0798 83.7595 162.311
5928000 36.1806 42.0232 83.011 161.215
5929000 35.9971 43.5381 84.9508 164.486
5930000 36.7025 43.2421 86.8028 166.747
5931000 37.3533 43.3338 87.3639 168.051
5932000 38.709 42.472 84.2659 165.447
5933000 39.3389 42.2632 85.713 167.315
5934000 39.7145 41.1768 85.9437 166.835
5935000 41.3702 40.2643 86.1864 167.821
5936000 40.8589 40.915 87.2803 169.054
5937000 40.2393 40.6601 86.9883 167.888
5938000 39.8337 42.1483 88.7949 170.777
5939000 40.3698 43.5667 90.8236 174.76
5940000 40.8209 43.2593 92.0934 176.173
5941000 40.1875 43.0327 90.2404 173.461
5942000 39.9942 43.4453 91.5153 174.955
5943000 40.6183 43.4241 91.9413 175.984
5944000 40.058 43.196 90.7041 173.958
5945000 41.4171 44.0437 89.3469 174.808
5946000 41.2312 44.3366 89.2054 174.773
5947000 41.0503 43.7667 86.9012 171.718
5948000 39.7711 45.0631 88.2511 173.085
5949000 38.8487 45.4492 91.1819 175.48
5950000 39.8655 43.7635 93.4856 177.115
5951000 38.9094 44.2334 95.9236 179.066
5952000 37.8725 43.3233 97.2202 178.416
5953000 38.0302 42.5873 96.3786 176.996
5954000 38.1516 41.6048 96.1038 175.86
5955000 37.6756 42.2902 98.9479 178.914
5956000 37.7851 42.36 98.3535 178.499
5957000 37.5341 41.7279 96.8873 176.149
5958000 36.5864 41.8101 94.8184 173.215
5959000 36.6735 42.2619 94.3963 173.332
5960000 36.9666 42.9174 95.0768 174.961
5961000 37.3471 44.7475 94.7326 176.827
5962000 37.1466 46.0459 95.4808 178.673
5963000 38.0976 46.5901 96.1334 180.821
5964000 39.585 47.4246 96.581 183.591
5965000 40.471 47.7321 99.0509 187.254
5966000 40.2934 48.1201 97.5338 185.947
5967000 40.9057 47.7963 97.6491 186.351
5968000 40.9395 46.479 95.7182 183.137
5969000 41.7301 44.3124 92.9225 178.965
5970000 40.9662 44.3292 92.9191 178.214
5971000 39.5897 45.648 91.9653 177.203
5972000 38.2326 45.4441 91.1685 174.845
5973000 37.7899 44.3261 91.0507 173.167
5974000 37.7564 44.971 90.7096 173.437
5975000 38.5258 44.1933 92.4369 175.156
5976000 37.3964 43.3719 93.5818 174.35
5977000 38.033 42.3397 90.5814 170.954
5978000 37.7322 42.7716 91.1235 171.627
5979000 38.3428 42.0707 91.639 172.052
5980000 38.6298 42.2893 91.5258 172.445
5981000 38.9508 40.3939 88.0474 167.392
5982000 38.7899 39.8852 86.0483 164.723
5983000 38.089 39.9727 87.2843 165.346
5984000 38.3145 41.209 87.3658 166.889
5985000 38.0103 41.329 85.695 165.034
5986000 38.9132 41.1832 86.2508 166.347
5987000 37.5036 42.7969 86.6447 166.945
5988000 38.1277 41.6137 86.4822 166.224
5989000 39.1124 39.9346 85.9422 164.989
5990000 39.5169 40.2881 85.5874 165.392
5991000 39.5919 40.1915 88.1329 167.916
5992000 40.2926 39.254 86.1593 165.706
5993000 41.2591 39.2651 87.3857 167.91
5994000 41.0167 39.8462 88.722 169.585
5995000 39.5529 40.0098 90.4707 170.033
5996000 40.3114 40.9047 89.6012 170.817
5997000 40.5743 40.1561 88.116 168.846
5998000 39.3674 40.7668 87.2698 167.404
5999000 39.7009 39.7393 86.719 166.159
6000000 41.164 39.0771 84.876 165.117
6001000 42.1744 39.284 81.3758 162.834
6002000 41.9201 38.6796 80.9447 161.544
6003000 42.6073 38.3946 81.5906 162.592
6004000 42.3427 37.3047 83.4376 163.085
6005000 43.0539 36.1127 82.5178 161.684
6006000 42.6443 35.8227 83.0126 161.48
6007000 42.8746 35.756 83.3026 161.933
6008000 43.4276 35.4823 85.1814 164.091
6009000 43.7281 36.7843 85.3687 165.881
6010000 44.3351 37.3743 83.8631 165.573
6011000 44.0343 38.753 81.2681 164.055
6012000 43.5903 39.4323 78.3858 161.408
6013000 42.7014 39.4243 76.1735 158.299
6014000 41.8785 40.8778 75.209 157.965
6015000 41.6133 40.6172 76.7207 158.951
6016000 41.0319 40.3829 77.2444 158.659
6017000 40.9238 40.9262 75.1952 157.045
6018000 41.02 40.6868 76.1114 157.818
6019000 40.1514 40.6052 76.1379 156.895
6020000 40.5068 41.1926 80.2448 161.944
6021000 41.2423 42.5703 81.473 165.286
6022000 41.9753 44.4053 82.8803 169.261
6023000 43.169 45.288 82.3299 170.787
6024000 43.1056 44.1199 83.1432 170.369
6025000 42.7174 44.2063 85.4749 172.399
6026000 42.8252 44.1798 84.9274 171.932
6027000 42.6288 44.7182 90.0322 177.379
6028000 41.641 46.2844 92.8156 180.741
6029000 42.6187 46.4144 92.7842 181.817
6030000 43.1766 47.3707 91.991 182.538
6031000 44.3994 46.6616 91.6357 182.697
6032000 45.7211 47.9595 89.1819 182.863
6033000 47.0658 46.5978 89.5526 183.216
6034000 46.5433 47.1475 88.5336 182.224
6035000 46.9217 46.5021 88.587 182.011
6036000 47.9072 46.7828 88.3313 183.021
6037000 50.7155 46.5971 87.7819 185.095
6038000 51.4594 46.2755 88.3081 186.043
6039000 49.9975 45.212 89.6322 184.842
6040000 49.1318 47.8563 90.6891 187.677
6041000 48.8595 49.2794 90.4932 188.632
6042000 48.2819 48.1342 90.6396 187.056
6043000 46.8105 47.9842 89.1028 183.898
6044000 45.2284 48.2044 88.8156 182.248
6045000 44.1465 49.0483 88.3504 181.545
6046000 45.3125 48.4607 85.356 179.129
6047000 45.8539 48.0782 83.7413 177.673
6048000 46.1226 48.5856 82.3977 177.106
6049000 46.2688 47.356 83.9254 177.55
6050000 46.8093 47.7911 86.5415 181.142
6051000 48.5009 47.8489 87.7905 184.14
6052000 48.3184 48.2887 87.0256 183.633
6053000 47.8593 49.5152 84.6536 182.028
6054000 47.6544 50.5921 83.1486 181.395
6055000 47.1071 51.4084 84.0868 182.602
6056000 47.6737 50.5287 85.2826 183.485
6057000 49.0374 52.0015 87.4239 188.463
6058000 49.9494 52.3832 87.7686 190.101
6059000 49.8148 51.3344 87.5353 188.684
6060000 50.3127 51.7181 85.8103 187.841
6061000 50.6843 52.2702 83.1139 186.068
6062000 50.7937 50.1478 82.0524 182.994
6063000 52.3041 50.7329 82.9504 185.987
6064000 51.7632 53.8204 83.9342 189.518
6065000 52.4915 56.5412 87.7035 196.736
6066000 50.0879 56.2563 87.0796 193.424
6067000 49.257 56.6587 88.5813 194.497
6068000 48.3016 55.2211 87.6167 191.139
6069000 47.9414 57.2359 89.1735 194.351
6070000 49.6699 58.3682 86.3181 194.356
6071000 50.2275 58.7793 83.7567 192.764
6072000 49.3222 57.7985 81.5291 188.65
6073000 48.6991 59.5345 81.4928 189.726
6074000 47.3457 61.1691 81.4895 190.004
6075000 48.0846 60.9215 80.7233 189.729
6076000 48.9898 60.0217 80.7393 189.751
6077000 48.6486 60.147 80.6562 189.452
6078000 48.8412 59.9876 81.8881 190.717
6079000 49.1487 60.0957 83.2416 192.486
6080000 50.0212 60.1269 85.0523 195.201
6081000 49.9654 61.4742 86.2106 197.65
6082000 50.0605 61.3958 85.0488 196.505
6083000 50.6323 61.4489 82.1568 194.238
6084000 51.2044 60.4353 82.316 193.956
6085000 51.0058 60.6236 80.7613 192.391
6086000 50.3516 60.8365 80.062 191.25
6087000 51.5319 60.7651 78.7613 191.058
6088000 50.6186 62.6836 80.7676 194.07
6089000 51.0094 63.8556 81.3719 196.237
6090000 51.7538 63.0244 81.8001 196.578
6091000 50.7065 62.7387 81.1616 194.607
6092000 51.514 65.0679 78.8328 195.415
6093000 51.4698 64.519 75.1068 191.096
6094000 50.9017 66.5487 73.0891 190.54
6095000 52.5237 66.8954 73.2566 192.676
6096000 52.2982 67.2761 70.9133 190.488
6097000 51.3921 67.732 68.5214 187.646
6098000 51.485 67.4626 68.5355 187.483
6099000 51.6473 64.692 68.0504 184.39
6100000 51.8789 62.6416 67.8188 182.339
6101000 51.9886 63.0575 68.5785 183.625
6102000 52.3178 62.5916 67.9932 182.903
6103000 53.1943 61.0431 66.7567 180.994
6104000 54.1231 60.6447 66.1109 180.879
6105000 54.6827 61.0939 67.6069 183.384
6106000 55.7587 60.0494 67.1775 182.986
6107000 56.2619 57.6689 67.5075 181.438
6108000 56.0446 57.3858 65.4836 178.914
6109000 55.3442 58.8019 63.655 177.801
6110000 56.2253 58.8882 62.6131 177.727
6111000 56.29 58.5875 63.0668 177.944
6112000 55.5172 59.3351 62.2016 177.054
6113000 56.0653 59.7439 61.4006 177.21
6114000 57.1413 61.0134 59.3551 177.51
6115000 57.2198 62.1073 57.3402 176.667
6116000 56.5458 62.3101 57.8195 176.675
6117000 57.5163 63.4123 57.1961 178.125
6118000 56.2232 63.8431 57.4146 177.481
6119000 55.4052 67.0441 56.6523 179.102
6120000 55.8047 66.6713 57.6022 180.078
6121000 56.589 66.31 56.924 179.823
6122000 59.194 66.8356 57.2086 183.238
6123000 60.2142 66.5303 58.0487 184.793
6124000 60.6477 65.9702 59.5715 186.189
6125000 61.9026 66.1066 61.6753 189.685
6126000 61.5234 67.8246 60.2658 189.614
6127000 59.9754 68.1677 59.8044 187.947
6128000 58.9542 70.4953 58.9636 188.413
6129000 58.3606 70.7057 58.5812 187.648
6130000 59.1767 69.4512 58.5217 187.15
6131000 59.0495 69.5605 59.181 187.791
6132000 59.472 68.6737 58.946 187.092
6133000 58.3833 68.0344 59.6244 186.042
6134000 57.6229 69.1051 60.2221 186.95
6135000 58.8988 69.8199 60.5928 189.312
6136000 59.5595 69.7666 59.3434 188.67
6137000 58.5918 70.9397 60.3409 189.872
6138000 59.4732 69.8427 59.7657 189.082
6139000 59.7134 68.392 60.1378 188.243
6140000 61.6469 69.0925 59.7899 190.529
6141000 62.6602 70.057 58.7449 191.462
6142000 63.7109 70.2413 58.788 192.74
6143000 64.0007 72.9142 58.3726 195.288
6144000 64.3946 76.2342 58.8434 199.472
