# Time-averaged data for fix eint_out
# TimeStep c_eint_total c_eint_water c_eint_pair
11677000 -2874.18 -4817.28 -1154.48
11678000 -2872.07 -4865.03 -1159.74
11679000 -2861.18 -4870.38 -1154.04
11680000 -2800.87 -4897.63 -1139.72
11681000 -2868.96 -4765.92 -1159.58
11682000 -2826.55 -4882.89 -1162.15
11683000 -2876.09 -4830.7 -1181
11684000 -2813.35 -4876.65 -1171.15
11685000 -2857.65 -4790.04 -1185.05
11686000 -2813.36 -4881.31 -1161.62
11687000 -2858.85 -4818.61 -1180.34
11688000 -2878.21 -4794.43 -1165.18
11689000 -2856.75 -4775.46 -1169.93
11690000 -2900.8 -4723.98 -1186.09
11691000 -2867.37 -4776.09 -1167.72
11692000 -2860.1 -4739.81 -1178.36
11693000 -2847.07 -4825.04 -1153.3
11694000 -2856.03 -4827.89 -1163.4
11695000 -2869.03 -4867.62 -1162.53
11696000 -2905.59 -4861.02 -1172.15
11697000 -2886.65 -4877.51 -1178.02
11698000 -2849.01 -4940.58 -1160.95
11699000 -2852.21 -4922.78 -1177.24
11700000 -2869.67 -4907.68 -1174.43
11701000 -2835.67 -4913.6 -1163.64
11702000 -2849.5 -4908.73 -1166.11
11703000 -2830.61 -4924.98 -1154.32
11704000 -2852.07 -4864.08 -1158.07
11705000 -2814.06 -4844.25 -1158.91
11706000 -2851.24 -4850.42 -1156.55
11707000 -2890.45 -4812.03 -1170.31
11708000 -2842.63 -4844.76 -1149.27
11709000 -2914.83 -4774.17 -1164.17
11710000 -2917.06 -4825.34 -1180.98
11711000 -2893.51 -4869.38 -1176.08
11712000 -2886.22 -4863.59 -1184.99
11713000 -2849.02 -4911.29 -1163.54
11714000 -2867.85 -4829.76 -1157.96
11715000 -2864.95 -4812.43 -1158.71
11716000 -2878.06 -4866.08 -1156.2
11717000 -2832.88 -4835.88 -1140.78
11718000 -2847.22 -4892.96 -1157.88
11719000 -2872.9 -4782.81 -1170.94
11720000 -2823.07 -4882.96 -1141.94
11721000 -2852.9 -4789.84 -1162.26
11722000 -2881.3 -4756.44 -1166.07
11723000 -2868.5 -4716.13 -1168.89
11724000 -2825.55 -4814.84 -1145.02
11725000 -2815.63 -4757.64 -1138.27
11726000 -2846.35 -4735.34 -1150.11
11727000 -2844.15 -4759.32 -1149.42
11728000 -2872.05 -4712.03 -1168.78
11729000 -2860.86 -4708.75 -1172.91
11730000 -2841.59 -4701.9 -1171.71
11731000 -2817.64 -4742.7 -1158.94
11732000 -2760.53 -4785.57 -1125.26
11733000 -2773.86 -4798.13 -1119.88
11734000 -2825.66 -4775.24 -1130.55
11735000 -2790.53 -4787.56 -1127.42
11736000 -2790.32 -4791.72 -1111.77
11737000 -2803.69 -4846.99 -1122.1
11738000 -2804.91 -4783.42 -1134.98
11739000 -2843.99 -4738.83 -1156.68
11740000 -2896.35 -4754.4 -1169.48
11741000 -2899.56 -4781 -1176.89
11742000 -2872.78 -4796.08 -1161.07
11743000 -2865.51 -4767.74 -1159.48
11744000 -2897.14 -4763.91 -1163.28
11745000 -2883.03 -4789.62 -1163.16
11746000 -2906.54 -4734.98 -1174.06
11747000 -2903.98 -4682.75 -1160.35
11748000 -2954.49 -4623.86 -1174.99
11749000 -2993.85 -4601.88 -1191.76
11750000 -2986.65 -4598.99 -1187.85
11751000 -2984.74 -4631.95 -1184.14
11752000 -2967.28 -4615.34 -1189.46
11753000 -2919 -4668.42 -1176.19
11754000 -2922.99 -4638.34 -1176.91
11755000 -2908.01 -4627.56 -1167.68
11756000 -2945.06 -4645.36 -1185.48
11757000 -2964.55 -4616.77 -1190.19
11758000 -2910.18 -4594.52 -1172.33
11759000 -2968.17 -4628.91 -1168.04
11760000 -2963.91 -4587.75 -1164.14
11761000 -2955.94 -4599.71 -1183.08
11762000 -2939.62 -4616.13 -1178.67
11763000 -2889.63 -4732.88 -1148.66
11764000 -2946.18 -4671.19 -1166.35
11765000 -2915.3 -4621.89 -1165.59
11766000 -2971.97 -4529.29 -1191.43
11767000 -2932.32 -4557.46 -1161.13
11768000 -2960.42 -4580.32 -1167.97
11769000 -2963.28 -4570.74 -1169.09
11770000 -2925.21 -4632.44 -1156.79
11771000 -2888.72 -4657.4 -1159.5
11772000 -2913.29 -4590.51 -1161.94
11773000 -2902.22 -4613.61 -1171.03
11774000 -2890.34 -4626.29 -1166.46
11775000 -2920.84 -4631.64 -1171.43
11776000 -2915.67 -4668.43 -1177.29
11777000 -2908.2 -4653.74 -1185.29
11778000 -2879.5 -4671.87 -1169.03
11779000 -2888.86 -4650.96 -1175.44
11780000 -2904.32 -4714.83 -1180.92
11781000 -2866.93 -4681.95 -1159.95
11782000 -2874.77 -4689.44 -1150.63
11783000 -2868.07 -4693.16 -1158.74
11784000 -2899.98 -4689.56 -1170.62
11785000 -2876.51 -4691.77 -1158.33
11786000 -2874.48 -4689.66 -1173.17
11787000 -2851.62 -4748.67 -1168.27
11788000 -2895.2 -4704.45 -1159.26
11789000 -2901.18 -4711.61 -1154.83
11790000 -2929.98 -4683.15 -1177.38
11791000 -2908.01 -4717.29 -1173.69
11792000 -2900.79 -4706.5 -1169.69
11793000 -2866.32 -4711.67 -1165.65
11794000 -2872.94 -4716.51 -1173.1
11795000 -2922.36 -4710.26 -1188.09
11796000 -2880.52 -4774.94 -1167.02
11797000 -2948.79 -4755.2 -1188.19
11798000 -2934.65 -4688.38 -1181.39
11799000 -2969.86 -4657.89 -1184.68
11800000 -2939.22 -4682.58 -1173.51
11801000 -2995.27 -4572.01 -1191.63
11802000 -2936.44 -4683.02 -1193.21
11803000 -2922.84 -4656.62 -1178.82
11804000 -2944.18 -4668.82 -1166.83
11805000 -2960.48 -4683.05 -1176.58
11806000 -2910.19 -4765.75 -1174.17
11807000 -2936.79 -4738.81 -1193.11
11808000 -2899.65 -4815.91 -1193.8
11809000 -2884.27 -4793.98 -1180.96
11810000 -2887.1 -4792.04 -1172.53
11811000 -2873.95 -4744.24 -1168.06
11812000 -2917.12 -4677.08 -1166.61
11813000 -2898.38 -4742.47 -1171.12
11814000 -2911.33 -4711.43 -1184.45
11815000 -2947.62 -4655.72 -1187.5
11816000 -2953.97 -4655.19 -1204.5
11817000 -2944.56 -4663.07 -1192.15
11818000 -2952.58 -4598.57 -1193.77
11819000 -3031.7 -4486.89 -1230.13
11820000 -2963.78 -4558.86 -1202.25
11821000 -2970.91 -4629.47 -1211.01
11822000 -2922.76 -4589.59 -1190.39
11823000 -2943.73 -4579.1 -1194.66
11824000 -2942.35 -4536.09 -1187.5
11825000 -2924.54 -4564.22 -1200.79
11826000 -2909.42 -4562.46 -1191.1
11827000 -2893.43 -4649.58 -1188
11828000 -2860.79 -4672.52 -1170.9
11829000 -2888.85 -4705.07 -1184.52
11830000 -2885.23 -4663.91 -1181.47
11831000 -2910.4 -4674.39 -1186
11832000 -2873.2 -4651.09 -1151.36
11833000 -2889.86 -4611.73 -1171.59
11834000 -2925.15 -4636.02 -1170.61
11835000 -2917.78 -4690.26 -1176.12
11836000 -2900.17 -4694.63 -1168.3
11837000 -2937.73 -4617.29 -1167.17
11838000 -2906.61 -4657.28 -1173.45
11839000 -2914.23 -4674.03 -1193.16
11840000 -2906.3 -4617.47 -1187.3
11841000 -2864.01 -4728.36 -1162.93
11842000 -2874.15 -4740.54 -1177.18
11843000 -2902.53 -4676.41 -1195.81
11844000 -2892.28 -4617.42 -1189.17
11845000 -2916.72 -4664.3 -1211.1
11846000 -2896.29 -4621.21 -1172.87
11847000 -2885.37 -4585.69 -1168.55
11848000 -2860.44 -4700.5 -1168.35
11849000 -2851.16 -4761.04 -1167.63
11850000 -2858.04 -4726.12 -1185.6
11851000 -2839.34 -4731.48 -1172.23
11852000 -2828.43 -4752.76 -1171.3
11853000 -2854.84 -4754.71 -1169.65
11854000 -2866.18 -4735.03 -1177.87
11855000 -2893.7 -4707.13 -1182.53
11856000 -2901.83 -4717.96 -1186.08
11857000 -2925.2 -4720.97 -1210.37
11858000 -2926.05 -4708.33 -1183.83
11859000 -2901.39 -4709.12 -1160.59
11860000 -2889.67 -4706.54 -1153.84
11861000 -2893.04 -4706 -1168.93
11862000 -2912.38 -4683.8 -1173.76
11863000 -2856.55 -4760.69 -1172.46
11864000 -2851.58 -4780.41 -1169.61
11865000 -2875.57 -4730.76 -1169.59
11866000 -2866.79 -4722.86 -1145.03
11867000 -2845.43 -4732.94 -1148.65
11868000 -2816.89 -4768.57 -1127.45
11869000 -2775.04 -4792.69 -1119.68
11870000 -2764.24 -4784.79 -1116.69
11871000 -2787.81 -4767.33 -1122.46
11872000 -2773.83 -4797.03 -1119.95
11873000 -2805.3 -4775.99 -1146.44
11874000 -2804.3 -4743.23 -1135.47
11875000 -2805.32 -4751.51 -1147.11
11876000 -2779.74 -4766.3 -1138.2
11877000 -2803.27 -4798.98 -1139.55
11878000 -2818.84 -4754.61 -1145.99
11879000 -2783.79 -4768.49 -1132.61
11880000 -2839.31 -4664.93 -1147.49
11881000 -2816.21 -4812.5 -1154.78
11882000 -2859.66 -4710.31 -1163.94
11883000 -2881 -4690.36 -1178.93
11884000 -2871.23 -4744.08 -1174.46
11885000 -2879.52 -4677.97 -1172.2
11886000 -2888.29 -4621.3 -1170.6
11887000 -2845.2 -4683.88 -1166.3
11888000 -2827.96 -4745.41 -1157.25
11889000 -2810.76 -4741.56 -1153.89
11890000 -2816.56 -4700.19 -1161.62
11891000 -2865.25 -4698.23 -1165.89
11892000 -2838.09 -4716 -1154.4
11893000 -2858.96 -4690.06 -1157.74
11894000 -2827.99 -4796.01 -1152.89
11895000 -2844.86 -4835.69 -1159.32
11896000 -2843.89 -4774.57 -1148.95
11897000 -2822.97 -4798.7 -1152.16
11898000 -2818.6 -4825.91 -1150.55
11899000 -2793.72 -4828.8 -1147
11900000 -2830.12 -4752.67 -1163.61
11901000 -2809.84 -4816.85 -1157.34
11902000 -2790.53 -4844.99 -1155.83
11903000 -2779.17 -4839.29 -1146.94
11904000 -2740.58 -4853.87 -1127.91
11905000 -2785.71 -4851.9 -1129.34
11906000 -2824.88 -4787.5 -1146.01
11907000 -2838.2 -4851.55 -1172.78
11908000 -2800.44 -4879.44 -1157.1
11909000 -2835.56 -4889.1 -1166.04
11910000 -2881.89 -4836.12 -1173.4
11911000 -2876 -4744.37 -1181.19
11912000 -2839.55 -4800.06 -1170.59
11913000 -2834.68 -4829.37 -1170
11914000 -2871.25 -4786.38 -1160.89
11915000 -2887.64 -4774.94 -1162.43
11916000 -2903.24 -4785.56 -1177.17
11917000 -2891.68 -4753.22 -1171.88
11918000 -2856.85 -4784.39 -1147.14
11919000 -2870.34 -4731.04 -1164.28
11920000 -2874.9 -4797.94 -1151.95
11921000 -2918.84 -4694.79 -1173.94
11922000 -2909.66 -4626.02 -1170.54
11923000 -2949.19 -4620.6 -1167.83
11924000 -2904.41 -4701.87 -1171
11925000 -2900.54 -4731.87 -1164.34
11926000 -2873.31 -4734.86 -1167.86
11927000 -2876.29 -4746.66 -1169.92
11928000 -2927.76 -4679.2 -1177.06
11929000 -2901.95 -4733.69 -1164.24
11930000 -2895.35 -4717.88 -1179.02
11931000 -2910.11 -4717.2 -1176.19
11932000 -2908.96 -4704.09 -1175.48
11933000 -2875.03 -4765.5 -1178.18
11934000 -2845.91 -4803.41 -1174.93
11935000 -2856.93 -4800.37 -1177.44
11936000 -2840.77 -4819.46 -1174.42
11937000 -2889.33 -4697.93 -1187.97
11938000 -2850.31 -4737.74 -1165.67
11939000 -2872.16 -4664.2 -1172.46
11940000 -2841.09 -4707.24 -1181.42
11941000 -2796 -4767.87 -1147.74
11942000 -2844.69 -4732.21 -1156.74
11943000 -2846.4 -4738.83 -1143.62
11944000 -2839.14 -4721.44 -1146.1
11945000 -2900.21 -4676.7 -1177.43
11946000 -2875.64 -4677.78 -1181.75
11947000 -2873.73 -4691.21 -1178.76
11948000 -2845.02 -4757.2 -1178.89
11949000 -2931.69 -4669.3 -1187.16
11950000 -2915.22 -4660.79 -1191.25
11951000 -2916.44 -4655.38 -1176.88
11952000 -2917.59 -4686.11 -1167.77
11953000 -2924.45 -4695.62 -1184.19
11954000 -2882.12 -4787.43 -1165.82
11955000 -2871.52 -4741.41 -1164.25
11956000 -2922.36 -4726.24 -1164.81
11957000 -2908.26 -4722.29 -1162
11958000 -2882.81 -4707.41 -1155.91
11959000 -2854.67 -4659.22 -1153.05
11960000 -2892.23 -4660.89 -1171.1
11961000 -2920.93 -4624.29 -1206.48
11962000 -2923.29 -4644.02 -1193.32
11963000 -2909.18 -4651.17 -1171.59
11964000 -2891.6 -4647.63 -1162.73
11965000 -2889.03 -4687.19 -1173.46
11966000 -2873.73 -4679.28 -1185.4
11967000 -2791.23 -4820.56 -1157.41
11968000 -2883.06 -4735.44 -1197.06
11969000 -2914.5 -4682.33 -1204.16
11970000 -2862.74 -4725.92 -1179.33
11971000 -2925.6 -4678.32 -1200.03
11972000 -2964.52 -4645 -1222.68
11973000 -2897.53 -4714.16 -1195.53
11974000 -2916.27 -4721.27 -1194.84
11975000 -2890 -4704.31 -1193.29
11976000 -2870.19 -4700.05 -1192.12
11977000 -2902.83 -4669.88 -1190.8
11978000 -2882.29 -4687.03 -1183.55
11979000 -2865.43 -4694.64 -1191.42
11980000 -2909.93 -4646.81 -1201.13
11981000 -2942.36 -4581.21 -1214.38
11982000 -2947.26 -4599.02 -1220.16
11983000 -2939.52 -4636.83 -1208.77
11984000 -2950.19 -4640.44 -1217.26
11985000 -2917.06 -4654.39 -1215.13
11986000 -2908.68 -4744.93 -1197.7
11987000 -2938.91 -4663.88 -1207.36
11988000 -2894.25 -4651.88 -1179.63
11989000 -2881.3 -4644.13 -1176.07
11990000 -2901.03 -4696.79 -1197.75
11991000 -2955.23 -4594.04 -1204.63
11992000 -2928.83 -4652.06 -1183.65
11993000 -2910.06 -4652.05 -1181.36
11994000 -2848.73 -4722.06 -1168.12
11995000 -2898 -4632.16 -1194.61
11996000 -2898.23 -4713.3 -1184.52
11997000 -2848.61 -4765.27 -1161.47
11998000 -2899.37 -4718.02 -1189.43
11999000 -2897.96 -4736.4 -1173.99
12000000 -2868.03 -4745.76 -1176.91
12001000 -2825.39 -4749.6 -1162.84
12002000 -2828.22 -4696.87 -1154.01
12003000 -2896.17 -4662.36 -1172.06
12004000 -2921.93 -4683.43 -1184.25
12005000 -2947.21 -4651.16 -1188.47
12006000 -2924.36 -4637.97 -1177.43
12007000 -2943.36 -4598.02 -1183.93
12008000 -2911.82 -4622.5 -1184.02
12009000 -2906.83 -4665.03 -1187.45
12010000 -2870.49 -4646.18 -1174.71
12011000 -2907.09 -4591.84 -1186.45
12012000 -2891.99 -4636.44 -1186.63
12013000 -2909.76 -4541.22 -1171.16
12014000 -2906.57 -4598.8 -1163.86
12015000 -2945.11 -4564.77 -1184.34
12016000 -2877.89 -4639.71 -1169.59
12017000 -2963 -4560.39 -1182.47
12018000 -2943.49 -4551.21 -1179.82
12019000 -2949.36 -4559.15 -1183.46
12020000 -2929.5 -4610.18 -1183.65
12021000 -2909.93 -4606.76 -1193.79
12022000 -2925.64 -4601.53 -1213.49
12023000 -2890.8 -4633.06 -1200.13
12024000 -2887.51 -4619.93 -1174.71
12025000 -2910.19 -4595.75 -1171.87
12026000 -2911.78 -4596.06 -1171.94
12027000 -2904.85 -4651.34 -1177.58
12028000 -2912.6 -4635.89 -1181.5
12029000 -2923.11 -4626.88 -1184.62
12030000 -2940.84 -4588.56 -1166.62
12031000 -2954.4 -4516.23 -1174.03
12032000 -2927.33 -4636.97 -1165.18
12033000 -2909.9 -4651.8 -1167.32
12034000 -2902.66 -4668.97 -1161.38
12035000 -2877.33 -4650.65 -1158.9
12036000 -2914.06 -4609.22 -1158.76
12037000 -2901.64 -4663.04 -1154.03
12038000 -2938.99 -4675.48 -1183.47
12039000 -2947.22 -4626.2 -1175.65
12040000 -2893.09 -4695.73 -1184.22
12041000 -2915.93 -4618.23 -1183.31
12042000 -2911.16 -4655.25 -1187.22
12043000 -2956.57 -4593.19 -1210.35
12044000 -2960.35 -4579.85 -1204.86
12045000 -2896.72 -4701.49 -1186.07
12046000 -2843.93 -4762.38 -1135.75
12047000 -2817.56 -4784.63 -1132.03
12048000 -2835.89 -4736.69 -1147.88
12049000 -2846.94 -4709.85 -1153.84
12050000 -2819.04 -4739.24 -1153.9
12051000 -2828.6 -4732.23 -1139.92
12052000 -2866.56 -4724.74 -1149.05
12053000 -2877.03 -4703.44 -1156.48
12054000 -2864.9 -4744.11 -1160.65
12055000 -2884.73 -4754.9 -1164.81
12056000 -2934.11 -4719.37 -1177.19
12057000 -2953.89 -4689.65 -1176.4
12058000 -2976.42 -4683.07 -1188.11
12059000 -2998.61 -4694.62 -1211.8
12060000 -2960.06 -4698.06 -1180.06
12061000 -2967.16 -4658.49 -1176.3
12062000 -2908.78 -4713.95 -1154.39
12063000 -2908.07 -4688.21 -1169.76
12064000 -2912.1 -4655.69 -1166.56
12065000 -2905.73 -4718.96 -1168.73
12066000 -2942.54 -4686.55 -1163.4
12067000 -2905.42 -4689.25 -1149.84
12068000 -2907.63 -4689.89 -1163.39
12069000 -2912.43 -4685.32 -1163.85
12070000 -2935.51 -4688.13 -1163.02
12071000 -2948.61 -4669.61 -1174.96
12072000 -2976.81 -4595.89 -1192.91
12073000 -3017.53 -4616.41 -1212.38
12074000 -2990.5 -4644.7 -1212.42
12075000 -2967.55 -4614.4 -1201.94
12076000 -2943.18 -4604.6 -1194.2
12077000 -2929.54 -4657.99 -1204.71
12078000 -2932.52 -4654.2 -1208.91
12079000 -2879.69 -4658.08 -1191.58
12080000 -2928.24 -4634.32 -1201.9
12081000 -2996.34 -4617.21 -1222.86
12082000 -3021.59 -4570.26 -1238.69
12083000 -3019.73 -4582.61 -1242.57
12084000 -2954.81 -4663.36 -1220.71
12085000 -2967.35 -4656.69 -1221.48
12086000 -2946.84 -4679.26 -1205.3
12087000 -2968.03 -4668 -1208.68
12088000 -3024.28 -4580.41 -1230.15
12089000 -2965.92 -4611.93 -1200.59
12090000 -2945.25 -4667.86 -1193.96
12091000 -2920.2 -4698.56 -1185.56
12092000 -2918.09 -4647.35 -1191.96
12093000 -2924.06 -4607.54 -1192.42
12094000 -2895.76 -4590.87 -1177.55
12095000 -2886.35 -4627.49 -1163.12
12096000 -2917.65 -4644.04 -1191.3
12097000 -2907.27 -4672.37 -1186
12098000 -2894.73 -4635.15 -1184.08
12099000 -2883.68 -4636.74 -1192.08
12100000 -2889.39 -4640.12 -1192.78
12101000 -2912.5 -4559.82 -1183.85
12102000 -2922.2 -4628.58 -1193.7
12103000 -2939.25 -4593.15 -1189.99
12104000 -2955.45 -4572.68 -1203.9
12105000 -2935 -4609.68 -1191.55
12106000 -2916.64 -4648.55 -1188.16
12107000 -2919.93 -4668.3 -1175.87
12108000 -2906.28 -4677.12 -1167.47
12109000 -2922.76 -4602.28 -1177.2
12110000 -2885.14 -4582.22 -1155.56
12111000 -2857.76 -4540.51 -1154.73
12112000 -2910.79 -4513.95 -1178.73
12113000 -2931.22 -4519.82 -1193.86
12114000 -2922.13 -4553.17 -1200.43
12115000 -2883.2 -4593.09 -1172.75
12116000 -2879.78 -4564.01 -1166.54
12117000 -2900.49 -4514.35 -1162.94
12118000 -2862.19 -4593.7 -1163.42
12119000 -2839.18 -4621.18 -1155.53
12120000 -2877.6 -4624.35 -1169.57
12121000 -2961.21 -4474.13 -1197.53
12122000 -2915.36 -4552.34 -1186.86
12123000 -2914.77 -4594.16 -1178.63
12124000 -2836.6 -4750.47 -1165.78
12125000 -2877.31 -4748.77 -1186.65
12126000 -2855.68 -4781.98 -1162.55
12127000 -2848.76 -4762.69 -1141.67
12128000 -2852.28 -4833.54 -1148.19
12129000 -2877.94 -4657.47 -1153.91
12130000 -2879.86 -4712.28 -1167.43
12131000 -2855.85 -4673.95 -1171.62
12132000 -2908.22 -4625.27 -1190.09
12133000 -2960.44 -4581.17 -1196.89
12134000 -2941.05 -4559.77 -1181.14
12135000 -2912.31 -4620.08 -1169.13
12136000 -2906.13 -4671.79 -1164.25
12137000 -2853.12 -4747.16 -1160.83
12138000 -2866.02 -4746.65 -1163.15
12139000 -2852.67 -4719.83 -1153.46
12140000 -2887.79 -4679.98 -1161.17
12141000 -2957.67 -4575.39 -1166.6
12142000 -2907.19 -4681.74 -1185.01
12143000 -2873.47 -4717.12 -1186.62
12144000 -2849.41 -4731.79 -1164.77
12145000 -2823.25 -4676.97 -1150.31
12146000 -2850.44 -4739.03 -1161.05
12147000 -2864.87 -4716.74 -1157.47
12148000 -2858.27 -4730.01 -1165.43
12149000 -2841.3 -4722.18 -1154.63
12150000 -2870.37 -4698.28 -1163.13
12151000 -2859.34 -4728.17 -1163.25
12152000 -2884 -4724.23 -1167.13
12153000 -2882.98 -4727.15 -1166.12
12154000 -2899.5 -4742.98 -1189.01
12155000 -2846.63 -4737.35 -1164.17
12156000 -2836.15 -4787.55 -1159.77
12157000 -2835.19 -4740.9 -1149.78
12158000 -2812.31 -4836.21 -1134.3
12159000 -2854.01 -4825.9 -1141.21
12160000 -2864.19 -4757.52 -1140.36
12161000 -2861.98 -4780.96 -1162.75
12162000 -2934.06 -4661.85 -1174.63
12163000 -2879.89 -4737.78 -1156.49
12164000 -2900.51 -4700.78 -1149.84
12165000 -2881.47 -4709.51 -1146.6
12166000 -2839.92 -4788.31 -1135.01
12167000 -2904.97 -4720.47 -1161.02
12168000 -2850.31 -4714.9 -1143.62
12169000 -2834.48 -4785.11 -1127.11
12170000 -2866.75 -4772.14 -1166.99
12171000 -2856.39 -4753.71 -1148.2
12172000 -2830.65 -4750.89 -1139.33
12173000 -2836.14 -4777.4 -1138.01
12174000 -2814.36 -4828.44 -1133.36
12175000 -2850.88 -4738.44 -1148.87
12176000 -2833.95 -4800.39 -1143.28
12177000 -2879.75 -4744.03 -1158.17
12178000 -2821.58 -4777.47 -1143.93
12179000 -2857.88 -4693.15 -1154.85
12180000 -2829.48 -4801.05 -1143.54
12181000 -2847.29 -4775.54 -1149.67
12182000 -2882.94 -4691.7 -1144.43
12183000 -2935.72 -4679.82 -1184.49
12184000 -2941.84 -4663.09 -1189.53
12185000 -3001 -4666.89 -1218.15
12186000 -2971.03 -4683.09 -1190.56
12187000 -2954.57 -4730.88 -1196.19
12188000 -2982.45 -4651.2 -1199.95
12189000 -2968.5 -4595.4 -1189.58
12190000 -2930.82 -4639.11 -1164.36
12191000 -2943.58 -4664.35 -1176.69
12192000 -2923.42 -4654.28 -1171.11
12193000 -2953.8 -4639.97 -1168.08
12194000 -2871.89 -4761.68 -1162.87
12195000 -2886.58 -4702.65 -1176.86
12196000 -2891.41 -4691.92 -1188.06
12197000 -2877.32 -4725.83 -1178.31
12198000 -2878.54 -4730.91 -1158.57
12199000 -2923.57 -4610.94 -1171.43
12200000 -2954.03 -4585.71 -1184.23
12201000 -2979.73 -4587.75 -1218.63
12202000 -2984.31 -4571.51 -1217.71
12203000 -2983.74 -4576.72 -1221.16
12204000 -2952.63 -4624.24 -1210.04
12205000 -2943.55 -4593.32 -1204.48
12206000 -2957.21 -4611.09 -1203.54
12207000 -2966.09 -4640.09 -1224.8
12208000 -2970.37 -4656.67 -1213.79
12209000 -2993.5 -4627.95 -1209.11
12210000 -2940.39 -4665.76 -1206.78
12211000 -2953.29 -4670.44 -1209.66
12212000 -3013.91 -4501.21 -1205.92
12213000 -2983.13 -4533.69 -1212.36
12214000 -2968.9 -4627.41 -1193.82
12215000 -2961.83 -4693.56 -1190.51
12216000 -3021.28 -4611.34 -1219.01
12217000 -3006.11 -4693.67 -1206.75
12218000 -3013.31 -4615.18 -1210.23
12219000 -3037.23 -4639.41 -1209.21
12220000 -3036.13 -4612.8 -1206.58
12221000 -3044.56 -4554.56 -1210.27
12222000 -2985.74 -4603.96 -1194.3
12223000 -2964.73 -4646.47 -1189.09
12224000 -2958.97 -4648.91 -1197.79
12225000 -2948.28 -4697.63 -1173.64
12226000 -2920.77 -4694.62 -1169.16
12227000 -2947.37 -4675.22 -1188.59
12228000 -2927.94 -4651 -1180.08
12229000 -2936.17 -4670.21 -1191.74
12230000 -2927.75 -4679.7 -1203.03
12231000 -2926.19 -4648.52 -1197.93
12232000 -2904.58 -4711.56 -1194.18
12233000 -2870.11 -4674.21 -1168.76
12234000 -2844.68 -4685.75 -1169.44
12235000 -2891.31 -4616.04 -1176.68
12236000 -2930.49 -4581.32 -1180.28
12237000 -2978.12 -4507.74 -1185.99
12238000 -2959.63 -4528.71 -1176.55
12239000 -2997.19 -4488.86 -1187.3
12240000 -3010.83 -4471.72 -1204.87
12241000 -3010.12 -4484.31 -1211.29
12242000 -3002.6 -4492.47 -1208.3
12243000 -2928.55 -4568.72 -1174.68
12244000 -2948.94 -4618.04 -1172.55
12245000 -2922.74 -4622.74 -1183.82
12246000 -2936.63 -4644.38 -1183.87
12247000 -2876.06 -4626.92 -1163.7
12248000 -2864.12 -4668.53 -1153.33
12249000 -2870.33 -4668.14 -1142.91
12250000 -2890.66 -4614.48 -1157.8
12251000 -2866.37 -4659.4 -1164.73
12252000 -2911.99 -4634.58 -1174.43
12253000 -2913.03 -4648.61 -1165.01
12254000 -2916.64 -4612.02 -1176.83
12255000 -2901.58 -4630.13 -1171.63
12256000 -2872.92 -4642.32 -1174.42
12257000 -2864.35 -4613.9 -1168.57
12258000 -2853.44 -4703.85 -1176.07
12259000 -2901.42 -4642.95 -1179.12
12260000 -2916.09 -4612.71 -1195.69
12261000 -2957.42 -4578.99 -1196.56
12262000 -2867.42 -4697.61 -1154.31
12263000 -2779.14 -4751.24 -1120.48
12264000 -2865.2 -4621.63 -1129.39
12265000 -2880.42 -4724.17 -1149.22
12266000 -2931.13 -4611.72 -1168.08
12267000 -2905.2 -4641.28 -1175.94
12268000 -2918.73 -4677.9 -1178.41
12269000 -2903.17 -4670.77 -1181.05
12270000 -2842.55 -4757.35 -1160.37
12271000 -2891.59 -4707.71 -1163.61
12272000 -2923.71 -4653.45 -1196.59
12273000 -2945.43 -4647.3 -1197.22
12274000 -2950.2 -4605.7 -1190.49
12275000 -2975.72 -4577.09 -1195.82
12276000 -2946.21 -4612.17 -1178.34
12277000 -2955.08 -4616.37 -1189.11
12278000 -2987.5 -4592.45 -1203.98
12279000 -2971.58 -4617.78 -1201.9
12280000 -2984.15 -4636.17 -1204.53
12281000 -2989.2 -4604.25 -1206.64
12282000 -2950.92 -4644.54 -1191.46
12283000 -2909.77 -4707.94 -1198.04
12284000 -2959.53 -4604.47 -1215.62
12285000 -2958.31 -4609.88 -1222.83
12286000 -2947.04 -4605.34 -1209.56
12287000 -2962.7 -4627.83 -1211.24
12288000 -2952.88 -4620.84 -1195.39
12289000 -2897.11 -4647.13 -1195.64
12290000 -2870.82 -4676.87 -1211.38
12291000 -2886.59 -4696.23 -1205.75
12292000 -2907.83 -4686.12 -1202.72
12293000 -2898.09 -4718.82 -1193.63
12294000 -2956.9 -4678.98 -1210.93
12295000 -2921.71 -4679.83 -1202.42
12296000 -2889.37 -4612.72 -1193.79
12297000 -2909.94 -4586.67 -1199.55
12298000 -2905.59 -4600.68 -1197.99
12299000 -2872.27 -4722.72 -1179.74
12300000 -2864.04 -4736.16 -1180.99
12301000 -2886.25 -4671.06 -1176.61
12302000 -2908.12 -4613.65 -1198.84
12303000 -2926.61 -4563.87 -1208.58
12304000 -2932.08 -4546.88 -1200.45
